name	start	end	brin_DNA	motif	sigma	genes
U3063	3989088	3990198	1	M10	SigD	S1492, yxkC, S1493
U3066	3989966	3991007	-1	M7	SigA	galE
U3067	3989966	3991616	-1	M11	SigB	yxkA, galE
U3068	3991639	3991914	1	M7	SigA	yxjO
U3070	3995045	3996314	1	M4	SigA	pepT
U3073	3996731	4000473	1	M10	SigD	S1497, yxjJ,yxjI, NA, yxjH, NA, S1499, yxjG
U3072	3996629	4000451	1	M11	SigB	S1496, S1497, yxjJ, yxjI, NA,yxjH, NA, S1499, yxjG
U3071	3996377	4000473	1	M9	SigWXY	S1495, S1496, S1497,yxjJ, yxjI, NA, yxjH, NA, S1499, yxjG
U3075	3997174	4000671	1	M9	SigWXY	yxjI, NA, yxjH, NA, S1499, yxjG
U3074	3996886	4000473	1	M7	SigA	yxjI, NA, yxjH, NA, S1499, yxjG
U3076	3997745	4000671	1	M14	SigA	NA, yxjH, NA, S1499, yxjG
U3078	3999131	4000495	1	M14	SigA	NA, S1499, yxjG
U3079	4000549	4003321	-1	M3	SigEF	scoA, scoB, yxjF
U3080	4000549	4004219	-1	M3	SigEF	S1500, yxjC, scoA, scoB, yxjF
U3081	4004289	4005322	-1	M16	SigA	S1501, yxjB
U3084	4004311	4006052	-1	M10	SigD	S1502, S1501, yxjB
U3082	4005513	4006941	1	M14	SigA	NA, S1503, yxjA
U3083	4005731	4006941	1	M8	SigGF	yxjA
U3085	4007061	4007722	-1	M9	SigWXY	S1504, yxiT, yxiT
U3086	4007809	4008135	-1	M19	SigA	yxiS
U3087	4007809	4010236	-1	M11	SigB	katE, yxiS
U3088	4010315	4011781	1	M3	SigEF	S1505, citH, S1506
U3089	4011857	4012612	-1	M19	SigA	bglS
U3090	4011879	4013749	-1	M14	SigA	licT, S1507, bglS
U3091	4011857	4014531	-1	M19	SigA	yxiP, licT, S1507,bglS
U3092	4014641	4015939	1	M7	SigA	yxiO
U3094	4015993	4017467	-1	M7	SigA	deaD
U3095	4016015	4018699	-1	M3	Sig-	yxiM, deaD
U3097	4015993	4030594	-1	M14	SigA	wapA, yxxG, S1511, yxiF, yxzC, yxiG, S1510, yxiH, S1509, yxzG, yxiI, yxiJ, yxiK, yxzJ, yxzI, S1508, yxiM, deaD
U3098	4030953	4032287	-1	M19	SigA	yxiE, S1512, yxxF
U3099	4031415	4035639	-1	M13	Sig-	bglP, bglH, yxiE,S1512, yxxF
U3100	4031811	4035833	-1	M14	SigA	S1513, bglP, bglH, yxiE
U3102	4031811	4039225	-1	M7	SigA	S1515, yxiB, yxiC, yxiD, yxxD, yxxE, S1514, S1513, bglP, bglH, yxiE
U3101	4031811	4037663	-1	M7	SigA	yxxD, yxxE, S1514, S1513, bglP, bglH,yxiE
U3105	4041438	4048961	1	M14	SigA	hutP, hutH, hutU, hutI, hutG, S1517, hutM
U3107	4049015	4052316	-1	M19	SigA	deoC, S1518, nupC, pdp
U3108	4049015	4053371	-1	M7	SigA	deoR, deoC, S1518, nupC, pdp
U3109	4052492	4054319	-1	M11	SigB	yxxB, S1519, deoR
U3111	4053483	4062224	-1	M17	SigA	yxeK, yxeL, yxeM, yxeN, yxeO, yxeP, yxeQ, yxeR, yxxB
U3113	4062547	4063595	-1	M19	SigA	yxeI
U3114	4063691	4064549	-1	M19	SigA	yxeH
U3116	4063801	4065567	-1	M15	Sig-	yxeF, yxeG, yxeH
U3118	4063691	4066068	-1	M19	SigA	S1522, S1521, yxeF, yxeG, yxeH
U3115	4065552	4066014	1	M5	SigK	yxeE
U3119	4066168	4066564	1	M8	SigGF	yxeD
U3120	4066618	4067036	-1	M7	SigA	yxeC
U3121	4067124	4068940	1	M14	SigA	yxeB, S1523
U3124	4072448	4073018	-1	M19	SigA	yxdJ
U3126	4073085	4084588	-1	M14	SigA	S1526, mmsA, S1525, iolB, iolC, iolD, iolE, iolF, iolG, iolH, S1524, iolI, iolJ
U3128	4073085	4084759	-1	M14	SigA	S1528,S1526, mmsA, S1525, iolB, iolC, iolD, iolE, iolF, iolG, iolH, S1524, iolI, iolJ
U3127	4084732	4087746	1	M14	SigA	iolR, iolS,S1529, yxcE, yxcD
U3125	4084417	4086536	1	M14	SigA	S1527,iolR, iolS
U3129	4085568	4087746	1	M19	SigA	iolS, S1529, yxcE, yxcD
U3130	4086646	4087768	1	M19	SigA	S1529, yxcE, yxcD
U3131	4087940	4089373	1	M11	SigB	csbC
U3132	4089427	4091407	-1	M14	SigA	S1531, htpG
U3133	4089427	4091759	-1	M4	SigA	yxcA,S1531, htpG
U3134	4091813	4092871	1	M11	SigB	yxbG
U3135	4092705	4093936	-1	M19	SigA	S1532, yxbF
U3136	4094751	4096948	-1	M14	SigA	yxbC, yxbD, S1533
U3137	4096991	4102441	1	M14	SigA	S1534, yxbB, aslA, yxnB, asnH, yxaM
U3140	4101637	4103705	-1	M4	SigA	yxaL
U3141	4101637	4104229	-1	M14	SigA	yxaJ, yxaL
U3142	4104396	4105474	1	M14	SigA	yxaI, S1535
U3143	4105242	4107332	-1	M14	SigA	S1537, qodI, S1536, yxaH
U3144	4107376	4107970	-1	M14	SigA	yxaF
U3145	4108026	4109126	1	M11	SigB	yxnA
U3147	4109444	4109748	-1	M14	SigA	yxaD
U3146	4109676	4110665	1	M14	SigA	S1538, yxzK, yxaC
U3149	4109906	4112035	-1	M11	SigB	yxaB, S1539
U3150	4110961	4113271	-1	M4	SigA	glxK, yxaB
U3151	4113371	4118475	1	M19	SigA	gntR, gntK, gntP, gntZ
U3152	4116539	4118475	1	M16	SigA	gntZ
U3156	4118937	4121049	1	M14	SigA	ahpC, ahpF
U3154	4118878	4121313	1	M14	SigA	ahpC, ahpF
U3153	4118585	4121313	1	M4	SigA	S1540,ahpC, ahpF
U3157	4121081	4123063	-1	M14	SigA	S1542, yyzE, bglA, S1541
U3158	4123158	4124173	1	M4	SigA	yydK, yyzN
U3160	4124227	4126206	-1	M14	SigA	S1543, yydI, yydJ
U3163	4124227	4127689	-1	M14	SigA	yydF, yydG, yydH, S1543, yydI, yydJ
U3164	4128008	4131807	1	M19	SigA	fbp, S1544
U3167	4130299	4135223	-1	M19	SigA	yyzF, S1548, yydA, S1547, yydB, yydC, yydD, S1545
U3168	4135326	4135744	1	M14	SigA	yycS
U3169	4135820	4137052	-1	M1	SigH	yycR
U3170	4135820	4137294	-1	M11	SigB	yyzG, yycR
U3171	4137558	4137668	-1	M1	SigH	yycQ
U3172	4137448	4139585	-1	M5	SigK	yycO, yycP, yycQ
U3175	4137470	4140497	-1	M3	SigEF	S1550, S1549, yycN, yycO, yycP,yycQ
U3174	4139692	4140220	-1	M14	SigA	S1549, yycN
U3173	4140202	4141530	1	M4	SigA	rapG, phrG
U3176	4141114	4141530	1	M1	SigH	phrG
U3177	4141628	4145566	-1	M18	SigL	rocD, S1551, rocE, argI
U3178	4145711	4147361	1	M19	SigA	rocR
U3179	4147591	4148801	-1	M8	SigGF	htrC
U3180	4147591	4154500	-1	M16	SigA	S1552, walR, walK, walH, yycI, yycJ, htrC
U3183	4147591	4155306	-1	M17	SigA	S1555, trnY-Lys, trnY-Glu, S1554, trnY-Asp, trnY-Phe, S1553, S1552, walR, walK, walH, yycI, yycJ, htrC
U3184	4147591	4155380	-1	M21	Sig-	S1555, trnY-Lys, trnY-Glu, S1554, trnY-Asp, trnY-Phe, S1553, S1552, walR, walK, walH, yycI, yycJ, htrC
U3181	4147591	4154694	-1	M4	SigA	S1553,S1552, walR, walK, walH, yycI, yycJ, htrC
U3185	4155445	4156785	-1	M14	SigA	purA
U3186	4157183	4157359	-1	M8	SigGF	yycE
U3187	4157491	4158880	-1	M4	SigA	dnaC
U3190	4157535	4159765	-1	M15	Sig-	S1557, yyzB, dnaC
U3188	4158970	4160473	1	M11	SigB	yycD, S1556,yycC, S1558, yycB
U3189	4159543	4161463	1	M7	SigA	yycC, S1558, yycB, yycA
U3191	4163211	4164127	-1	M4	SigA	rplI
U3193	4163211	4166725	-1	M4	SigA	S1560, yybS, yybT, rplI
U3194	4163211	4167020	-1	M11	SigB	yyzH, S1560, yybS, yybT,rplI
U3197	4166841	4168066	-1	M19	SigA	yybR, S1561, yyzH
U3195	4167071	4169119	1	M5	SigK	cotF, S1562, ppaC
U3198	4168155	4169119	1	M4	SigA	ppaC
U3200	4169195	4169942	-1	M19	SigA	S1563, yybP
U3202	4170043	4170131	1	M8	SigGF	yybO
U3201	4169999	4171341	1	M11	SigB	yybO
U3206	4172077	4172935	-1	M15	Sig-	yyzL, yyzK
U3205	4172910	4176973	1	M14	SigA	S1564, yybN, S1565, yybM, yybL, yybK, yybJ, S1567
U3207	4174299	4177731	-1	M3	SigEF	yybI, S1566
U3208	4178245	4179107	1	M7	SigA	yybG
U3209	4179161	4180484	-1	M19	SigA	S1568, yybF
U3210	4180515	4180823	1	M19	SigA	yybE
U3212	4182681	4183952	-1	M4	SigA	yybA, yybB
U3211	4183945	4184695	1	M14	SigA	S1569, yyaT, yyaS
U3215	4184881	4186509	-1	M19	SigA	S1570, yyaR
U3214	4185817	4186983	1	M4	SigA	S1571, yyaQ, S1572, yyaP
U3216	4187719	4189193	-1	M14	SigA	tetL, tetB
U3217	4189369	4189645	1	M19	SigA	yyaO
U3218	4189777	4189931	1	M19	SigA	yyaN
U3219	4191163	4193231	1	M4	SigA	yyaL
U3221	4193307	4194208	-1	M14	SigA	yyaK
U3223	4193307	4195451	-1	M5	SigK	S1573, yyaK
U3222	4194331	4194661	1	M19	SigA	yyaJ
U3225	4197641	4197779	-1	M4	SigA	ccpB
U3226	4197663	4199799	-1	M17	SigA	S1575, rpsF, ssbA, rpsR, exoAA, ccpB
U3227	4197663	4201006	-1	M14	SigA	engD, S1575, rpsF, ssbA, rpsR, exoAA,ccpB
U3229	4197861	4203367	-1	M16	SigA	yyzM, yyaE, engD, S1575, rpsF, ssbA, rpsR,exoAA
U3230	4204219	4204485	-1	M3	SigEF	yyaD
U3231	4204818	4205507	1	M3	SigEF	S1576, yyaC
U3233	4205319	4207210	-1	M4	SigA	parA, parB
U3234	4205561	4207302	-1	M2	SigI	parA, parB
U3235	4207355	4207795	1	M1	SigH	yyaB
U3236	4207915	4213020	-1	M16	SigA	S1578, trmE, trmF, rsmG, S1577, noc
U3237	4207915	4213085	-1	M19	SigA	S1578, trmE, trmF, rsmG, S1577, noc
U3239	4213217	4214665	-1	M4	SigA	oxaAA, jag
U3240	4213217	4215435	-1	M14	SigA	rpmH, S1581, rnpA, S1580, oxaAA, jag
U3242	4213217	4215505	-1	M16	SigA	S1582, rpmH, S1581, rnpA, S1580, oxaAA, jag
